compute_version,registers,smem,cmem,num_of_cores,L2,bandwith,theoretical_flops,occupancy,input_size,duration,block_x
3.5,32,512,348,2496,1.0,208.0,3524.352,50,7424,9.837146,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,7680,10.932533,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,7936,12.036927,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,8192,13.239431,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,256,0.000334568,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,512,0.002527317,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,768,0.008528499,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,1024,0.020171,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,1280,0.03928,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,1536,0.067783,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,1792,0.107603,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,2048,0.160748,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,2304,0.228771,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,2560,0.313455,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,2816,0.417231,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,3072,0.542038,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,3328,0.688298,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,3584,0.860037,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,3840,1.059135,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,4096,1.28418,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,4352,1.539932,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,4608,1.83112,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,4864,2.148849,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,5120,2.508365,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,5376,2.908406,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,5632,3.337933,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,5888,3.814834,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,6144,4.347859,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,6400,4.901703,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,6656,5.513726,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,6912,6.191263,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,7168,6.888482,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,7424,7.654533,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,7680,8.523956,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,7936,9.353995,8
3.5,32,512,348,2688,1.5,288.384,4709.376,50,8192,10.295695,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,256,0.000334405,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,512,0.002586279,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,768,0.008840101,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,1024,0.021031,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,1280,0.053798,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,1536,0.121225,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,1792,0.127217,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,2048,0.200848,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,2304,0.243569,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,2560,0.396245,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,2816,0.439983,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,3072,0.778208,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,3328,0.734539,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,3584,1.103908,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,3840,1.265509,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,4096,1.681318,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,4352,1.715308,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,4608,3.360476,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,4864,2.372982,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,5120,3.646927,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,5376,3.564827,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,5632,4.713665,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,5888,4.33445,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,6144,9.261054,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,6400,5.743325,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,6656,7.980135,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,6912,7.680027,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,7168,10.626187,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,7424,8.955294,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,7680,18.879,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,7936,11.008107,8
3.5,32,512,348,2304,1.0,192.256,3552.768,50,8192,15.250785,8
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,256,0.000414815,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,512,0.003197204,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,768,0.010743,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,1024,0.025517,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,1280,0.049621,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,1536,0.085544,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,1792,0.13575,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,2048,0.202516,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,2304,0.288179,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,2560,0.395283,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,2816,0.526109,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,3072,0.683337,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,3328,0.868353,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,3584,1.084126,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,3840,1.334499,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,4096,1.61881,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,4352,1.941355,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,4608,2.307067,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,4864,2.712103,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,5120,3.163309,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,5376,3.665763,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,5632,4.139453,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,5888,4.813719,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,6144,5.378004,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,6400,6.038717,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,6656,6.791,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,6912,7.614757,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,7168,8.481858,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,7424,9.428692,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,7680,10.457803,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,7936,11.698561,16
3.5,25,2048,348,2880,1.5,288.384,4291.2,100,8192,12.670631,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,256,0.000515629,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,512,0.004064326,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,768,0.013669,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,1024,0.03232,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,1280,0.063045,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,1536,0.108913,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,1792,0.172612,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,2048,0.257375,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,2304,0.366481,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,2560,0.502725,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,2816,0.669798,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,3072,0.869264,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,3328,1.104777,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,3584,1.379485,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,3840,1.696333,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,4096,2.058512,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,4352,2.469269,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,4608,2.933817,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,4864,3.448943,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,5120,4.022641,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,5376,4.661414,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,5632,5.353339,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,5888,6.119723,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,6144,6.960596,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,6400,7.864057,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,6656,8.841213,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,6912,9.901851,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,7168,11.043085,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,7424,12.274591,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,7680,13.593919,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,7936,14.986372,16
3.5,25,2048,348,2496,1.0,208.0,3524.352,100,8192,16.486147,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,256,0.000414247,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,512,0.003220924,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,768,0.010848,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,1024,0.025705,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,1280,0.050145,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,1536,0.086526,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,1792,0.13738,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,2048,0.205065,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,2304,0.291909,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,2560,0.400074,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,2816,0.532454,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,3072,0.69149,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,3328,0.879319,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,3584,1.097321,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,3840,1.35116,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,4096,1.638177,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,4352,1.965822,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,4608,2.335511,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,4864,2.745735,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,5120,3.201729,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,5376,3.710241,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,5632,4.262087,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,5888,4.870362,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,6144,5.533078,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,6400,6.257523,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,6656,7.034606,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,6912,7.884371,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,7168,8.78524,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,7424,9.762602,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,7680,10.821549,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,7936,11.923796,16
3.5,25,2048,348,2688,1.5,288.384,4709.376,100,8192,13.107188,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,256,0.000557192,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,512,0.004367449,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,768,0.014726,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,1024,0.034761,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,1280,0.06769,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,1536,0.118014,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,1792,0.185467,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,2048,0.256268,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,2304,0.348866,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,2560,0.472184,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,2816,0.626404,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,3072,0.76401,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,3328,0.985386,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,3584,1.202378,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,3840,1.470693,16
3.5,25,2048,348,2304,1.0,192.256,3552.768,100,4096,1.763734,16
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,256,0.000582946,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,512,0.004132584,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,768,0.013785,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,1024,0.032189,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,1280,0.062379,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,1536,0.107858,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,1792,0.170903,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,2048,0.254938,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,2304,0.36218,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,2560,0.496828,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,2816,0.661277,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,3072,0.857904,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,3328,1.09086,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,3584,1.361758,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,3840,1.701856,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,4096,2.033274,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,4352,2.439034,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,4608,2.893704,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,4864,3.403058,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,5120,3.968451,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,5376,4.593256,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,5632,5.280743,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,5888,6.03488,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,6144,6.856634,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,6400,7.751509,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,6656,8.716319,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,6912,9.76585,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,7168,10.890064,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,7424,12.099214,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,7680,13.398161,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,7936,14.777775,32
3.5,25,8192,348,2880,1.5,288.384,4291.2,100,8192,16.257691,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,256,0.000647825,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,512,0.005101799,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,768,0.017202,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,1024,0.040327,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,1280,0.078814,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,1536,0.13585,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,1792,0.215269,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,2048,0.32137,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,2304,0.45753,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,2560,0.627274,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,2816,0.834452,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,3072,1.082819,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,3328,1.376663,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,3584,1.719223,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,3840,2.11395,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,4096,2.565946,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,4352,3.076275,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,4608,3.654755,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,4864,4.295238,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,5120,5.009088,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,5376,5.806417,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,5632,6.669508,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,5888,7.621311,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,6144,8.663011,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,6400,9.789213,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,6656,11.009856,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,6912,12.326435,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,7168,13.75117,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,7424,15.280143,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,7680,16.916699,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,7936,18.657764,32
3.5,25,8192,348,2496,1.0,208.0,3524.352,100,8192,20.527515,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,256,0.000549197,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,512,0.004084565,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,768,0.013582,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,1024,0.031888,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,1280,0.061921,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,1536,0.106704,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,1792,0.169025,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,2048,0.252297,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,2304,0.359261,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,2560,0.492667,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,2816,0.655492,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,3072,0.85093,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,3328,1.081744,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,3584,1.350714,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,3840,1.661621,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,4096,2.016724,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,4352,2.418265,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,4608,2.871661,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,4864,3.376248,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,5120,3.937458,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,5376,4.558984,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,5632,5.241776,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,5888,5.987785,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,6144,6.804204,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,6400,7.692226,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,6656,8.649819,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,6912,9.691499,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,7168,10.802848,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,7424,12.0046,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,7680,13.295055,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,7936,14.661566,32
3.5,25,8192,348,2688,1.5,288.384,4709.376,100,8192,16.126211,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,256,0.000592522,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,512,0.004335362,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,768,0.014552,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,1024,0.034312,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,1280,0.076317,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,1536,0.151804,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,1792,0.198065,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,2048,0.271751,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,2304,0.386495,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,2560,0.530835,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,2816,0.704903,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,3072,0.919832,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,3328,1.163608,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,3584,1.455063,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,3840,1.788568,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,4096,2.170914,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,4352,2.601819,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,4608,3.107535,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,4864,3.631407,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,5120,4.245108,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,5376,4.907152,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,5632,5.646476,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,5888,6.442213,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,6144,7.385696,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,6400,8.27444,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,6656,9.323025,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,6912,10.42924,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,7168,11.644685,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,7424,12.916359,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,7680,14.435046,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,7936,15.781031,32
3.5,25,8192,348,2304,1.0,192.256,3552.768,100,8192,17.374578,32
3.5,32,512,348,2880,1.5,288.384,4291.2,50,256,0.000222785,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,512,0.001669861,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,768,0.005753846,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,1024,0.013596,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,1280,0.026677,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,1536,0.046027,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,1792,0.073153,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,2048,0.108193,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,2304,0.15562,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,2560,0.213391,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,2816,0.284244,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,3072,0.368488,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,3328,0.46864,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,3584,0.585679,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,3840,0.721165,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,4096,0.863297,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,4352,1.049676,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,4608,1.246541,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,4864,1.467192,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,5120,1.712978,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,5376,2.012516,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,5632,2.313393,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,5888,2.604531,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,6144,2.958537,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,6400,3.355297,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,6656,3.771904,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,6912,4.225247,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,7168,4.774228,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,7424,5.317851,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,7680,5.820773,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,7936,6.413165,8
3.5,32,512,348,2880,1.5,288.384,4291.2,50,8192,7.033428,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,256,0.000307561,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,512,0.002344514,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,768,0.00785782,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,1024,0.018557,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,1280,0.036222,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,1536,0.062534,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,1792,0.099157,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,2048,0.147741,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,2304,0.210685,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,2560,0.288843,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,2816,0.384299,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,3072,0.499066,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,3328,0.634361,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,3584,0.792443,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,3840,0.974432,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,4096,1.179132,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,4352,1.416828,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,4608,1.682752,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,4864,1.977579,8
3.5,32,512,348,2496,1.0,208.0,3524.352,50,5120,2.30627,8
