,AppName,compute_version,gpu_id,gpu_name,input_size,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y
57,matMul_gpu_uncoalesced,3.0,1,GTX-680,6656,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,48.706786,416,416,16,16
58,matMul_gpu_uncoalesced,3.0,1,GTX-680,6912,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,53.354478,432,432,16,16
59,matMul_gpu_uncoalesced,3.0,1,GTX-680,7168,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,61.356222,448,448,16,16
60,matMul_gpu_uncoalesced,3.0,1,GTX-680,7424,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,54.849044,464,464,16,16
61,matMul_gpu_uncoalesced,3.0,1,GTX-680,7680,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,80.180449,480,480,16,16
62,matMul_gpu_uncoalesced,3.0,1,GTX-680,7936,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,79.431464,496,496,16,16
63,matMul_gpu_uncoalesced,3.0,1,GTX-680,8192,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,92.932542,512,512,16,16
64,matMul_gpu_uncoalesced,3.0,1,GTX-680,256,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,0.004154104,8,8,32,32
65,matMul_gpu_uncoalesced,3.0,1,GTX-680,512,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,0.033279,16,16,32,32
66,matMul_gpu_uncoalesced,3.0,1,GTX-680,768,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,0.111911,24,24,32,32
67,matMul_gpu_uncoalesced,3.0,1,GTX-680,1024,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,0.265387,32,32,32,32
68,matMul_gpu_uncoalesced,3.0,1,GTX-680,1280,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,0.517389,40,40,32,32
69,matMul_gpu_uncoalesced,3.0,1,GTX-680,1536,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,0.895331,48,48,32,32
70,matMul_gpu_uncoalesced,3.0,1,GTX-680,1792,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,1.41931,56,56,32,32
71,matMul_gpu_uncoalesced,3.0,1,GTX-680,2048,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,2.118655,64,64,32,32
72,matMul_gpu_uncoalesced,3.0,1,GTX-680,2304,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,3.015763,72,72,32,32
73,matMul_gpu_uncoalesced,3.0,1,GTX-680,2560,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,4.137578,80,80,32,32
74,matMul_gpu_uncoalesced,3.0,1,GTX-680,2816,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,5.506482,88,88,32,32
75,matMul_gpu_uncoalesced,3.0,1,GTX-680,3072,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,7.149968,96,96,32,32
76,matMul_gpu_uncoalesced,3.0,1,GTX-680,3328,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,9.086455,104,104,32,32
77,matMul_gpu_uncoalesced,3.0,1,GTX-680,3584,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,11.349784,112,112,32,32
78,matMul_gpu_uncoalesced,3.0,1,GTX-680,3840,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,13.960762,120,120,32,32
79,matMul_gpu_uncoalesced,3.0,1,GTX-680,4096,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1,16.942337,128,128,32,32
