AppName_x,compute_version,gpu_id,gpu_name,input_size,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,AppName_y,registers,smem,cmem,number_of_lines_kernel,occupancy
matMul_gpu_uncoalesced,3.0,1,GTX-680,7936,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,36.288952,992,992,8,8,matMul_gpu_uncoalesced,32,0,348,6,50
matMul_gpu_uncoalesced,3.0,1,GTX-680,8192,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,39.872202,1024,1024,8,8,matMul_gpu_uncoalesced,32,0,348,6,50
matMul_gpu_uncoalesced,3.0,1,GTX-680,256,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.002234976,16,16,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,512,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.017742,32,32,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,768,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.059652,48,48,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,1024,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.142552,64,64,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,1280,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.277664,80,80,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,1536,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.522434,96,96,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,1792,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.763392,112,112,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,2048,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,1.183328,128,128,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,2304,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,1.636687,144,144,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,2560,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,2.527365,160,160,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,2816,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,2.966659,176,176,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,3072,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,4.462793,192,192,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,3328,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,4.884389,208,208,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,3584,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,7.230567,224,224,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,3840,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,8.706024,240,240,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,4096,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,10.934338,256,256,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,4352,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,11.152865,272,272,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,4608,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,15.210519,288,288,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,4864,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,15.308612,304,304,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,5120,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,21.693089,320,320,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,5376,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,23.997876,336,336,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,5632,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,29.127012,352,352,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,5888,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,31.501914,368,368,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,6144,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,37.873218,384,384,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,6400,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,41.040661,400,400,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,6656,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,48.706786,416,416,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,6912,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,53.354478,432,432,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,7168,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,61.356222,448,448,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,7424,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,54.849044,464,464,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,7680,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,80.180449,480,480,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,7936,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,79.431464,496,496,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,8192,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,92.932542,512,512,16,16,matMul_gpu_uncoalesced,32,0,348,6,100
matMul_gpu_uncoalesced,3.0,1,GTX-680,256,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,1.0,0.004154104,8,8,32,32,matMul_gpu_uncoalesced,32,0,348,6,100
